id,name,nationality,sex,dob,height,weight,sport,gold,silver,bronze,country,countrypopulation,countrygdp_per_capita
35658013,Hans Struzyna,USA,male,32598,1.88,90,rowing,0,0,0,United States,321418820,56115.71843
326027910,Hansol Kim,KOR,male,35062,1.65,,gymnastics,0,0,0,South Korea,50617045,27221.52405
710838348,Hansu Ryu,KOR,male,32174,1.68,70,wrestling,0,0,0,South Korea,50617045,27221.52405
400204739,Hanwoong Park,KOR,male,34714,1.74,92,weightlifting,0,0,0,South Korea,50617045,27221.52405
462031803,Hao Chang,TPE,male,33191,1.73,72,sailing,0,0,0,Taiwan,,
955199694,Hao Liu,CHN,male,32454,1.89,79,cycling,0,0,0,China,1371220000,8027.68381
688410388,Hao You,CHN,male,33720,1.62,60,gymnastics,0,0,1,China,1371220000,8027.68381
5582422,Hao-Ching Chan,TPE,female,34231,1.8,65,tennis,0,0,0,Taiwan,,
584970001,Hao-Wen Kao,TPE,male,34775,1.8,82,archery,0,0,0,Taiwan,,
784558254,Haoran Yang,CHN,male,35117,1.76,64,shooting,0,0,0,China,1371220000,8027.68381
92737551,Haotong Li,CHN,male,34914,1.88,75,golf,0,0,0,China,1371220000,8027.68381
7926077,Haram Woo,KOR,male,35875,1.68,58,aquatics,0,0,0,South Korea,50617045,27221.52405
904216148,Hardeep Hardeep,IND,male,33227,1.63,98,wrestling,0,0,0,India,1311050527,1598.259034
498857610,Hari Kumar Rimal,NEP,male,31941,1.66,59,athletics,0,0,0,Nepal,28513700,743.3229657
119602517,Haris Bandey,PAK,male,36205,1.67,79,aquatics,0,0,0,Pakistan,188924874,1434.696665
218421111,Haris Belkebla,ALG,male,34362,1.78,70,football,0,0,0,Algeria,39666519,4206.031232
599462011,Harmanpreet Singh,IND,male,35070,1.77,70,hockey,0,0,0,India,1311050527,1598.259034
112459852,Harold Correa,FRA,male,32320,1.9,81,athletics,0,0,0,France,66808385,36205.5681
907600917,Harold Fonseca,HON,male,34250,1.86,87,football,0,0,0,Honduras,8075060,2528.89355
370604205,Harold Houston,BER,male,32955,1.82,82,athletics,0,0,0,Bermuda,65235,
98959856,Harold Langen,NED,male,31712,1.88,90,rowing,0,0,0,Netherlands,16936520,44299.76809
782948245,Harold Preciado,COL,male,34486,1.85,73,football,0,0,0,Colombia,48228704,6056.147717
331514167,Haron Koech,KEN,male,32900,1.9,76,athletics,0,0,0,Kenya,46050302,1376.712829
213592688,Harrie Smolders,NED,male,29351,1.83,75,equestrian,0,0,0,Netherlands,16936520,44299.76809
98629225,Harrison Barnes,USA,male,33754,2.03,102,basketball,1,0,0,United States,321418820,56115.71843
883054500,Harry Aikines-Aryeetey,GBR,male,32384,1.78,87,athletics,0,0,0,United Kingdom,65138232,43875.96961
666553660,Harry Martin,GBR,male,33900,1.84,81,hockey,0,0,0,United Kingdom,65138232,43875.96961
588715133,Haruka Miyashita,JPN,female,34578,1.77,61,volleyball,0,0,0,Japan,126958472,32477.21514
437669454,Haruka Tachimoto,JPN,female,33088,1.68,70,judo,1,0,0,Japan,126958472,32477.21514
946440750,Harukyo Nomura,JPN,female,33933,1.65,60,golf,0,0,0,Japan,126958472,32477.21514
772429717,Harutyun Merdinyan,ARM,male,30910,1.65,58,gymnastics,0,0,0,Armenia,3017712,3489.12769
702338556,Haruyo Shimamura,JPN,female,33667,1.82,79,volleyball,0,0,0,Japan,126958472,32477.21514
542430668,Hasanboy Dusmatov,UZB,male,34144,1.56,,boxing,1,0,0,Uzbekistan,31299500,2132.070368
741535794,Hasnaa Lachgar,MAR,female,32778,1.64,,boxing,0,0,0,Morocco,34377511,2878.201342
36162949,Hassan Aliazam Yazdanicharati,IRI,male,34694,1.81,74,wrestling,1,0,0,Iran,79109272,
101286340,Hassan Amzile,FRA,male,32299,1.83,,boxing,0,0,0,France,66808385,36205.5681
312704439,Hassan Chani,BRN,male,32268,1.7,60,athletics,0,0,0,Bahrain,1377237,22600.2141
456522076,Hassan Mabrouk,QAT,male,30161,1.9,100,handball,0,0,0,Qatar,2235355,73653.39443
175315541,Hassan Mead,USA,male,33417,1.88,65,athletics,0,0,0,United States,321418820,56115.71843
97563452,Hassan Mohamed Mahmoud,EGY,male,30722,,,athletics,0,0,0,Egypt,91508084,3614.746766
173152080,Hassan Ndam Njikam,CMR,male,30730,1.82,,boxing,0,0,0,Cameroon,23344179,1217.26067
147777095,Hassan Saada,MAR,male,34336,1.83,,boxing,0,0,0,Morocco,34377511,2878.201342
644229404,Hassan Saaid,MDV,male,33667,,,athletics,0,0,0,Maldives,409163,8395.785198
659504471,Hassan Sabzali Rahimi,IRI,male,32674,1.65,62,wrestling,0,0,1,Iran,79109272,
109499078,Hassan Taftian,IRI,male,34093,1.87,68,athletics,0,0,0,Iran,79109272,
240509151,Hassanine Sebei,TUN,male,30702,1.77,60,athletics,0,0,0,Tunisia,11107800,3872.512084
796467757,Hassen Chaktami,TUN,male,32491,1.8,,boxing,0,0,0,Tunisia,11107800,3872.512084
101394753,Havard Haukenes,NOR,male,32985,,,athletics,0,0,0,Norway,5195921,74400.36978
554006309,Hawbir Khasro,IRQ,male,34236,1.75,70,football,0,0,0,Iraq,36423395,4943.760388
631521529,Hayat Lambarki,MAR,female,32281,1.72,57,athletics,0,0,0,Morocco,34377511,2878.201342
346469460,Hayden Phillips,NZL,male,35832,1.8,72,hockey,0,0,0,New Zealand,4595700,37807.96728
927855997,Hayden Roulston,NZL,male,29596,1.86,78,cycling,0,0,0,New Zealand,4595700,37807.96728
662093898,Hayder Shkara,AUS,male,33014,1.84,80,taekwondo,0,0,0,Australia,23781169,56310.96299
400928274,Haydy Morsy,EGY,female,36423,1.68,58,modern pentathlon,0,0,0,Egypt,91508084,3614.746766
267258552,Hayle Ibrahimov,AZE,male,32891,1.71,58,athletics,0,0,0,Azerbaijan,9651349,5496.34464
842681952,Haziq Kamaruddin,MAS,male,34154,1.78,75,archery,0,0,0,Malaysia,30331007,9768.32686
935038843,Hazuki Nagai,JPN,female,34561,1.52,53,hockey,0,0,0,Japan,126958472,32477.21514
420841500,Hazuki Yuda,JPN,female,32700,1.67,54,hockey,0,0,0,Japan,126958472,32477.21514
490580796,Heabin Jung,KOR,female,34354,1.69,64,hockey,0,0,0,South Korea,50617045,27221.52405
348445577,Heather Bansley,CAN,female,32033,1.71,65,volleyball,0,0,0,Canada,35851774,43248.52991
530012228,Heather Fisher,GBR,female,30846,1.68,71,rugby sevens,0,0,0,United Kingdom,65138232,43875.96961
865048976,Heather Miller-Koch,USA,female,31866,1.76,63,athletics,0,0,0,United States,321418820,56115.71843
782975512,Heather O Reilly,USA,female,31049,1.66,59,football,0,0,0,United States,321418820,56115.71843
136391039,Heather Olver,GBR,female,31486,1.7,,badminton,0,0,0,United Kingdom,65138232,43875.96961
605175756,Heather Stanning,GBR,female,31073,1.81,72,rowing,1,0,0,United Kingdom,65138232,43875.96961
388913953,Heather Steacy,CAN,female,32247,1.75,80,athletics,0,0,0,Canada,35851774,43248.52991
378577718,Heather Watson,GBR,female,33743,1.68,63,tennis,0,0,0,United Kingdom,65138232,43875.96961
677773211,Heba Allejji,SYR,female,35450,,,table tennis,0,0,0,Syria,18502413,
847163019,Hebert Brol,GUA,male,29230,1.81,135,shooting,0,0,0,Guatemala,16342897,3903.478856
335558674,Hector Luis Garcia Mora,DOM,male,33543,1.73,,boxing,0,0,0,Dominican Republic,10528391,6468.473492
788560912,Hedaya Wahba,EGY,female,34080,1.74,57,taekwondo,0,0,1,Egypt,91508084,3614.746766
869886406,Hedda Hynne,NOR,female,32945,,,athletics,0,0,0,Norway,5195921,74400.36978
923891732,Hederson Estefani,BRA,male,33492,1.83,65,athletics,0,0,0,Brazil,207847528,8538.589975
303803370,Hedi Gharbi,TUN,male,25420,1.69,70,sailing,0,0,0,Tunisia,11107800,3872.512084
307748741,Hedvig Karakas,HUN,female,32925,1.67,61,judo,0,0,0,Hungary,9844686,12363.54346
941808202,Hedvig Lindahl,SWE,female,30435,1.79,74,football,0,1,0,Sweden,9798871,50579.67365
134790267,Hedvig Rasmussen,DEN,female,34325,1.87,79,rowing,0,0,1,Denmark,5676002,51989.29347
388831240,Hee Sook Jeon,KOR,female,30849,1.69,60,fencing,0,0,0,South Korea,50617045,27221.52405
456268808,Hee Young Yang,KOR,female,32717,1.73,77,golf,0,0,0,South Korea,50617045,27221.52405
393939547,Heechan Hwang,KOR,male,35090,1.77,70,football,0,0,0,South Korea,50617045,27221.52405
812515999,Heejin Kim,KOR,female,33357,1.85,78,volleyball,0,0,0,South Korea,50617045,27221.52405
505168885,Heena Sidhu,IND,female,32749,1.58,51,shooting,0,0,0,India,1311050527,1598.259034
769324470,Heesun Jang,KOR,female,31563,1.64,60,hockey,0,0,0,South Korea,50617045,27221.52405
76022675,Heidi Diethelm Gerber,SUI,female,25282,1.68,93,shooting,0,0,1,Switzerland,8286976,80945.07922
563435764,Heidi Gan,MAS,female,32424,1.62,57,aquatics,0,0,0,Malaysia,30331007,9768.32686
528568211,Heidi Loke,NOR,female,30297,1.73,,handball,0,0,1,Norway,5195921,74400.36978
279097439,Heiki Nabi,EST,male,31204,1.93,116,wrestling,0,0,0,Estonia,1311998,17118.5042
942170112,Heissler Guillent,VEN,male,31763,1.83,79,basketball,0,0,0,Venezuela,31108083,
42902988,Hela Ayari,TUN,female,34572,,52,judo,0,0,0,Tunisia,11107800,3872.512084
419568025,Hela Riabi,TUN,female,31826,1.65,63,wrestling,0,0,0,Tunisia,11107800,3872.512084
927679644,Helah Jelagat Kiprop,KEN,female,31144,1.6,50,athletics,0,0,0,Kenya,46050302,1376.712829
823760024,Helalia Johannes,NAM,female,29446,1.65,46,athletics,0,0,0,Namibia,2458830,4673.567248
231174935,Helder Silva,POR,male,31991,1.76,73,canoe,0,0,0,Portugal,10348648,19222.15008
820626440,Helen Glover,GBR,female,31580,1.77,67,rowing,1,0,0,United Kingdom,65138232,43875.96961
77008314,Helen Grobert,GER,female,33705,1.75,58,cycling,0,0,0,Germany,81413145,41313.31399
879616037,Helen Jenkins,GBR,female,30749,1.69,55,triathlon,0,0,0,United Kingdom,65138232,43875.96961
992478807,Helen Louise Maroulis,USA,female,33500,1.63,56,wrestling,1,0,0,United States,321418820,56115.71843
826011682,Helen Richardson-Walsh,GBR,female,29852,1.65,55,hockey,1,0,0,United Kingdom,65138232,43875.96961
707272550,Helena Casas Roige,ESP,female,32348,1.63,63,cycling,0,0,0,Spain,46418269,25831.58231
833977823,Helena Ciak,FRA,female,32857,1.97,89,basketball,0,0,0,France,66808385,36205.5681
659637294,Helena Gasson,NZL,female,34676,1.72,76,aquatics,0,0,0,New Zealand,4595700,37807.96728
914156027,Helena Scutt,USA,female,33770,1.71,65,sailing,0,0,0,United States,321418820,56115.71843
382923791,Helene Defrance,FRA,female,31635,1.79,66,sailing,0,0,1,France,66808385,36205.5681
189823124,Helene Lefebvre,FRA,female,33295,1.7,69,rowing,0,0,0,France,66808385,36205.5681
76511268,Helibelton Palacios,COL,male,34131,1.8,77,football,0,0,0,Colombia,48228704,6056.147717
447903618,Hellen Onsando Obiri,KEN,female,32855,1.6,50,athletics,0,1,0,Kenya,46050302,1376.712829
177603663,Heming Hu,AUS,male,34414,1.79,76,table tennis,0,0,0,Australia,23781169,56310.96299
634678225,Hemza Haloui,ALG,male,34525,1.8,96,wrestling,0,0,0,Algeria,39666519,4206.031232
686631480,Hendra Purnama,INA,male,35442,1.69,64,archery,0,0,0,Indonesia,257563815,3346.487039
339509053,Hendra Setiawan,INA,male,30919,1.83,82,badminton,0,0,0,Indonesia,257563815,3346.487039
637196931,Hendrik Pekeler,GER,male,33421,2.03,103,handball,0,0,1,Germany,81413145,41313.31399
623376345,Henk Grol,NED,male,31151,1.9,100,judo,0,0,0,Netherlands,16936520,44299.76809
431941649,Henna Katarina Johansson,SWE,female,33359,1.64,67,wrestling,0,0,0,Sweden,9798871,50579.67365
280401602,Henning Bommel,GER,male,30370,1.83,79,cycling,0,0,0,Germany,81413145,41313.31399
200432555,Henri Hurskainen,SWE,male,31668,1.84,80,badminton,0,0,0,Sweden,9798871,50579.67365
777353303,Henri Junghaenel,GER,male,32178,1.79,80,shooting,1,0,0,Germany,81413145,41313.31399
257515881,Henri Schoeman,RSA,male,33514,1.7,59,triathlon,0,0,1,South Africa,54956920,5723.973357
814312572,Henricho Bruintjies,RSA,male,34166,1.79,72,athletics,0,0,0,South Africa,54956920,5723.973357
761427990,Henriette Hansen,DEN,female,30056,1.7,66,canoe,0,0,0,Denmark,5676002,51989.29347
530692898,Henriette Nadege Koulla,CMR,female,33861,1.69,67,volleyball,0,0,0,Cameroon,23344179,1217.26067
136465545,Henrik Christiansen,NOR,male,35347,,,aquatics,0,0,0,Norway,5195921,74400.36978
706752580,Henrik Ingebrigtsen,NOR,male,33293,,,athletics,0,0,0,Norway,5195921,74400.36978
808654438,Henrik Mollgaard Jensen,DEN,male,31049,1.97,102,handball,1,0,0,Denmark,5676002,51989.29347
471800036,Henrik Rummel,USA,male,32046,1.96,97,rowing,0,0,0,United States,321418820,56115.71843
278653669,Henrik Stenson,SWE,male,27855,1.87,90,golf,0,1,0,Sweden,9798871,50579.67365
89814850,Henrik Toft Hansen,DEN,male,31764,2,105,handball,1,0,0,Denmark,5676002,51989.29347
225165978,Henrik Vasbanyai,HUN,male,33435,1.87,84,canoe,0,0,0,Hungary,9844686,12363.54346
683861433,Henrik von Eckermann,SWE,male,29731,1.86,77,equestrian,0,0,0,Sweden,9798871,50579.67365
142941975,Henrikas Zustautas,LTU,male,34528,1.92,96,canoe,0,0,0,Lithuania,2910199,14147.04938
683131991,Henrique Avancini,BRA,male,32597,1.76,67,cycling,0,0,0,Brazil,207847528,8538.589975
66716324,Henrique Haddad,BRA,male,31925,1.65,63,sailing,0,0,0,Brazil,207847528,8538.589975
473340391,Henrique Marques,BRA,male,35332,1.78,71,fencing,0,0,0,Brazil,207847528,8538.589975
715314680,Henrique Martins,BRA,male,33556,1.8,73,aquatics,0,0,0,Brazil,207847528,8538.589975
991563365,Henrique Rodrigues,BRA,male,33273,1.94,86,aquatics,0,0,0,Brazil,207847528,8538.589975
484566672,Henrique Teixeira,BRA,male,32566,1.92,100,handball,0,0,0,Brazil,207847528,8538.589975
378817615,Henry Frayne,AUS,male,32977,1.88,83,athletics,0,0,0,Australia,23781169,56310.96299
771439495,Henry Hutchison,AUS,male,35473,1.76,86,rugby sevens,0,0,0,Australia,23781169,56310.96299
656087164,Henry Weir,GBR,male,32917,1.76,75,hockey,0,0,0,United Kingdom,65138232,43875.96961
196907702,Henryk Szost,POL,male,29971,1.86,70,athletics,0,0,0,Poland,37999494,12554.54755
672188106,Hensley Paulina,NED,male,34146,1.82,77,athletics,0,0,0,Netherlands,16936520,44299.76809
674181723,Hermenegildo Leite,ANG,male,36663,1.71,63,athletics,0,0,0,Angola,25021974,4101.472152
474532217,Hernan Moises Viera Espinoza,PER,male,33985,1.76,104,weightlifting,0,0,0,Peru,31376670,6027.125855
875801164,Hersony Canelon,VEN,male,32485,1.76,73,cycling,0,0,0,Venezuela,31108083,
682402469,Heungmin Son,KOR,male,33793,1.83,67,football,0,0,0,South Korea,50617045,27221.52405
761606260,Hexin Yu,CHN,male,35065,1.94,87,aquatics,0,0,0,China,1371220000,8027.68381
11002844,Hicham Bouchicha,ALG,male,32647,1.82,64,athletics,0,0,0,Algeria,39666519,4206.031232
730005244,Hicham Sigueni,MAR,male,33999,1.72,61,athletics,0,0,0,Morocco,34377511,2878.201342
811166663,Hidde Turkstra,NED,male,32207,1.94,81,hockey,0,0,0,Netherlands,16936520,44299.76809
412609068,Hideki Omoto,JPN,male,30906,1.79,70,rowing,0,0,0,Japan,126958472,32477.21514
251596711,Hidilyn Diaz,PHI,female,33289,1.49,53,weightlifting,0,1,0,Philippines,100699395,2904.202082
35937798,Higor Alves,BRA,male,34388,1.83,64,athletics,0,0,0,Brazil,207847528,8538.589975
708328857,Hilal Hemed Hilal,TAN,male,34527,1.76,63,aquatics,0,0,0,Tanzania,53470420,878.9751055
144358597,Hilary Caldwell,CAN,female,33310,1.73,61,aquatics,0,0,1,Canada,35851774,43248.52991
718411923,Hilary Stellingwerff,CAN,female,29805,1.6,47,athletics,0,0,0,Canada,35851774,43248.52991
689390939,Hilda Carlen,SWE,female,33463,1.73,75,football,0,1,0,Sweden,9798871,50579.67365
668140506,Hillary Bor,USA,male,32834,1.71,52,athletics,0,0,0,United States,321418820,56115.71843
256534193,Hin Chun Chiu,HKG,male,34566,1.76,73,rowing,0,0,0,Hong Kong,7305700,42327.83996
309810148,Hind Jamili,MAR,female,36140,1.56,50,canoe,0,0,0,Morocco,34377511,2878.201342
895035478,Hiroaki Takao,JPN,male,33605,1.56,56,weightlifting,0,0,0,Japan,126958472,32477.21514
884615594,Hirokatsu Tayama,JPN,male,29902,1.67,62,triathlon,0,0,0,Japan,126958472,32477.21514
378183689,Hiroki Fujiharu,JPN,male,32475,1.75,60,football,0,0,0,Japan,126958472,32477.21514
361521049,Hiroki Ogita,JPN,male,32141,1.86,80,athletics,0,0,0,Japan,126958472,32477.21514
198161931,Hiromasa Fujimori,JPN,male,33457,1.76,72,aquatics,0,0,0,Japan,126958472,32477.21514
441329153,Hiromi Miyake,JPN,female,31369,1.45,48,weightlifting,0,0,1,Japan,126958472,32477.21514
361129434,Hirooki Arai,JPN,male,32281,1.8,62,athletics,0,0,1,Japan,126958472,32477.21514
